preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Books are,toys.,books,toy,60,"[(-13.375092506408691, -6.687546253204346, [-12.153312683105469, -1.2217798233032227]), (-14.035436630249023, -7.017718315124512, [-12.77934741973877, -1.2560887336730957]), (-12.293338775634766, -6.146669387817383, [-11.062845230102539, -1.2304935455322266]), (-13.520072937011719, -6.760036468505859, [-12.40595531463623, -1.1141180992126465]), (-12.33774185180664, -6.16887092590332, [-11.017879486083984, -1.3198628425598145])]",116535552,openai-gpt
A robin is a,bird.,robin,bird,1,"[(-3.805454730987549, -1.9027273654937744, [-2.75716495513916, -1.0482897758483887]), (-3.885615825653076, -1.942807912826538, [-3.060210704803467, -0.8254051208496094]), (-4.286917686462402, -2.143458843231201, [-3.080578327178955, -1.2063393592834473]), (-4.0352253913879395, -2.0176126956939697, [-2.7315268516540527, -1.3036985397338867]), (-4.2820000648498535, -2.1410000324249268, [-3.211656093597412, -1.0703439712524414])]",116535552,openai-gpt
A sparrow is a,bird.,sparrow,bird,2,"[(-3.6172070503234863, -1.8086035251617432, [-2.8436951637268066, -0.7735118865966797]), (-3.2380733489990234, -1.6190366744995117, [-2.1575074195861816, -1.0805659294128418]), (-4.155174255371094, -2.077587127685547, [-3.1113014221191406, -1.0438728332519531]), (-3.7806711196899414, -1.8903355598449707, [-2.8708505630493164, -0.909820556640625]), (-3.0254101753234863, -1.5127050876617432, [-2.0026721954345703, -1.022737979888916])]",116535552,openai-gpt
A bluejay is a,bird.,bluejay,bird,3,"[(-4.783272743225098, -2.391636371612549, [-4.0371551513671875, -0.7461175918579102]), (-5.6044135093688965, -2.8022067546844482, [-4.360490322113037, -1.2439231872558594]), (-6.020419120788574, -3.010209560394287, [-4.710386276245117, -1.310032844543457]), (-4.761518478393555, -2.3807592391967773, [-3.817483901977539, -0.9440345764160156]), (-5.104776382446289, -2.5523881912231445, [-3.9448981285095215, -1.1598782539367676])]",116535552,openai-gpt
A bluebird is a,bird.,bluebird,bird,4,"[(-5.405750751495361, -2.7028753757476807, [-4.28822660446167, -1.1175241470336914]), (-5.037169456481934, -2.518584728240967, [-3.781568765640259, -1.255600929260254]), (-3.9084668159484863, -1.9542334079742432, [-3.02992582321167, -0.8785409927368164]), (-4.645355224609375, -2.3226776123046875, [-3.2870821952819824, -1.3582730293273926]), (-6.696497917175293, -3.3482489585876465, [-5.539191246032715, -1.1573066711425781])]",116535552,openai-gpt
A canary is a,bird.,canary,bird,5,"[(-6.686821460723877, -3.3434107303619385, [-5.682811260223389, -1.0040102005004883]), (-7.008149147033691, -3.5040745735168457, [-5.747775077819824, -1.2603740692138672]), (-5.393468856811523, -2.6967344284057617, [-4.653440475463867, -0.7400283813476562]), (-4.597301483154297, -2.2986507415771484, [-3.8253655433654785, -0.7719359397888184]), (-5.785235404968262, -2.892617702484131, [-4.550158500671387, -1.235076904296875])]",116535552,openai-gpt
A blackbird is a,bird.,blackbird,bird,6,"[(-3.820402145385742, -1.910201072692871, [-2.440382957458496, -1.380019187927246]), (-3.2646288871765137, -1.6323144435882568, [-2.0561976432800293, -1.2084312438964844]), (-4.676888465881348, -2.338444232940674, [-3.254307746887207, -1.4225807189941406]), (-4.63584566116333, -2.317922830581665, [-3.4821114540100098, -1.1537342071533203]), (-3.4241528511047363, -1.7120764255523682, [-2.2404379844665527, -1.1837148666381836])]",116535552,openai-gpt
A dove is a,bird.,dove,bird,7,"[(-7.411412239074707, -3.7057061195373535, [-5.946346759796143, -1.4650654792785645]), (-3.4307470321655273, -1.7153735160827637, [-2.5275707244873047, -0.9031763076782227]), (-8.261523246765137, -4.130761623382568, [-7.164496421813965, -1.0970268249511719]), (-5.249215126037598, -2.624607563018799, [-4.295102596282959, -0.9541125297546387]), (-3.7082056999206543, -1.8541028499603271, [-2.8036961555480957, -0.9045095443725586])]",116535552,openai-gpt
A lark is a,bird.,lark,bird,8,"[(-10.136930465698242, -5.068465232849121, [-8.540484428405762, -1.5964455604553223]), (-9.460701942443848, -4.730350971221924, [-7.7257280349731445, -1.7349739074707031]), (-9.299970626831055, -4.649985313415527, [-7.907059669494629, -1.3929109573364258]), (-9.152006149291992, -4.576003074645996, [-8.21061897277832, -0.9413871765136719]), (-9.836217880249023, -4.918108940124512, [-8.870326042175293, -0.9658923149108887])]",116535552,openai-gpt
A swallow is a,bird.,swallow,bird,9,"[(-9.922682762145996, -4.961341381072998, [-8.214189529418945, -1.7084932327270508]), (-9.857038497924805, -4.928519248962402, [-8.409788131713867, -1.4472503662109375]), (-10.655044555664062, -5.327522277832031, [-9.207085609436035, -1.4479589462280273]), (-10.002474784851074, -5.001237392425537, [-8.127670288085938, -1.8748044967651367]), (-9.648279190063477, -4.824139595031738, [-8.299514770507812, -1.348764419555664])]",116535552,openai-gpt
A parakeet is a,bird.,parakeet,bird,10,"[(-4.390127658843994, -2.195063829421997, [-3.264157772064209, -1.1259698867797852]), (-5.1770710945129395, -2.5885355472564697, [-4.057306289672852, -1.119764804840088]), (-5.5524773597717285, -2.7762386798858643, [-4.23438835144043, -1.3180890083312988]), (-6.775981903076172, -3.387990951538086, [-5.44056510925293, -1.3354167938232422]), (-5.822048664093018, -2.911024332046509, [-4.565059661865234, -1.2569890022277832])]",116535552,openai-gpt
An oriole is a,bird.,oriole,bird,11,"[(-7.822546482086182, -3.911273241043091, [-6.619368076324463, -1.2031784057617188]), (-7.000651836395264, -3.500325918197632, [-6.0882978439331055, -0.9123539924621582]), (-6.58498477935791, -3.292492389678955, [-5.607177734375, -0.9778070449829102]), (-8.571083068847656, -4.285541534423828, [-7.5150604248046875, -1.056023120880127]), (-9.193243980407715, -4.596621990203857, [-7.907490253448486, -1.2857537269592285])]",116535552,openai-gpt
A mockingbird is a,bird.,mockingbird,bird,12,"[(-5.647317886352539, -2.8236589431762695, [-4.370236396789551, -1.2770814895629883]), (-6.853453159332275, -3.4267265796661377, [-5.674211502075195, -1.17924165725708]), (-9.023372650146484, -4.511686325073242, [-5.135308742523193, -3.888063430786133]), (-6.615816116333008, -3.307908058166504, [-4.659050941467285, -1.9567651748657227]), (-6.1640625, -3.08203125, [-4.661794662475586, -1.502267837524414])]",116535552,openai-gpt
A redbird is a,bird.,redbird,bird,13,"[(-5.554477214813232, -2.777238607406616, [-4.216416358947754, -1.3380608558654785]), (-6.015295505523682, -3.007647752761841, [-4.91239070892334, -1.1029047966003418]), (-5.021595001220703, -2.5107975006103516, [-3.756129026412964, -1.2654662132263184]), (-4.230670928955078, -2.115335464477539, [-2.776583194732666, -1.454087734222412]), (-4.787208557128906, -2.393604278564453, [-3.884323835372925, -0.9028844833374023])]",116535552,openai-gpt
A wren is a,bird.,wren,bird,14,"[(-8.961149215698242, -4.480574607849121, [-7.567054271697998, -1.3940954208374023]), (-4.73834228515625, -2.369171142578125, [-3.788010358810425, -0.9503316879272461]), (-4.04724645614624, -2.02362322807312, [-3.010286331176758, -1.0369601249694824]), (-6.143181800842285, -3.0715909004211426, [-5.0374908447265625, -1.1056909561157227]), (-4.076341152191162, -2.038170576095581, [-3.0290989875793457, -1.0472421646118164])]",116535552,openai-gpt
A finch is a,bird.,finch,bird,15,"[(-3.3267698287963867, -1.6633849143981934, [-2.4189772605895996, -0.9077925682067871]), (-3.9738011360168457, -1.9869005680084229, [-3.052602767944336, -0.9211983680725098]), (-4.146282196044922, -2.073141098022461, [-3.1974501609802246, -0.9488320350646973]), (-3.388467788696289, -1.6942338943481445, [-2.59190034866333, -0.796567440032959]), (-3.811645984649658, -1.905822992324829, [-2.9652271270751953, -0.8464188575744629])]",116535552,openai-gpt
A starling is a,bird.,starling,bird,16,"[(-4.30271053314209, -2.151355266571045, [-3.273812770843506, -1.028897762298584]), (-6.627101421356201, -3.3135507106781006, [-5.683520317077637, -0.9435811042785645]), (-4.0212883949279785, -2.0106441974639893, [-3.1936492919921875, -0.827639102935791]), (-3.704617977142334, -1.852308988571167, [-2.859182357788086, -0.845435619354248]), (-5.801298141479492, -2.900649070739746, [-4.607326984405518, -1.1939711570739746])]",116535552,openai-gpt
A cardinal is a,bird.,cardinal,bird,17,"[(-6.325507640838623, -3.1627538204193115, [-5.410423278808594, -0.9150843620300293]), (-8.671152114868164, -4.335576057434082, [-7.4604878425598145, -1.2106642723083496]), (-5.326910972595215, -2.6634554862976074, [-4.424571990966797, -0.902338981628418]), (-6.296053886413574, -3.148026943206787, [-5.134555339813232, -1.1614985466003418]), (-5.411251068115234, -2.705625534057617, [-4.3797125816345215, -1.031538486480713])]",116535552,openai-gpt
An eagle is a,bird.,eagle,bird,18,"[(-4.011971473693848, -2.005985736846924, [-2.4428892135620117, -1.569082260131836]), (-2.691312313079834, -1.345656156539917, [-1.8163495063781738, -0.8749628067016602]), (-3.6433610916137695, -1.8216805458068848, [-2.093076705932617, -1.5502843856811523]), (-3.111044406890869, -1.5555222034454346, [-2.1204209327697754, -0.9906234741210938]), (-3.2374801635742188, -1.6187400817871094, [-2.20859956741333, -1.0288805961608887])]",116535552,openai-gpt
A hummingbird is a,bird.,hummingbird,bird,19,"[(-4.511893272399902, -2.255946636199951, [-3.67584228515625, -0.8360509872436523]), (-4.233522891998291, -2.1167614459991455, [-3.4061784744262695, -0.8273444175720215]), (-4.446450710296631, -2.2232253551483154, [-3.303595542907715, -1.142855167388916]), (-4.287242412567139, -2.1436212062835693, [-3.5168161392211914, -0.7704262733459473]), (-4.501883029937744, -2.250941514968872, [-3.7218947410583496, -0.7799882888793945])]",116535552,openai-gpt
A seagull is a,bird.,seagull,bird,20,"[(-4.188724517822266, -2.094362258911133, [-3.082550048828125, -1.1061744689941406]), (-5.2598185539245605, -2.6299092769622803, [-4.042668342590332, -1.2171502113342285]), (-4.507323741912842, -2.253661870956421, [-3.3541617393493652, -1.1531620025634766]), (-5.5736083984375, -2.78680419921875, [-4.432468414306641, -1.1411399841308594]), (-4.797663688659668, -2.398831844329834, [-3.8031914234161377, -0.9944720268249512])]",116535552,openai-gpt
A woodpecker is a,bird.,woodpecker,bird,21,"[(-4.424968719482422, -2.212484359741211, [-3.2367358207702637, -1.1882328987121582]), (-3.722079277038574, -1.861039638519287, [-2.8208765983581543, -0.9012026786804199]), (-4.480886936187744, -2.240443468093872, [-3.422595500946045, -1.0582914352416992]), (-5.277713775634766, -2.638856887817383, [-3.5366201400756836, -1.741093635559082]), (-4.841897487640381, -2.4209487438201904, [-3.733952045440674, -1.107945442199707])]",116535552,openai-gpt
A pigeon is a,bird.,pigeon,bird,22,"[(-3.328176498413086, -1.664088249206543, [-2.4420723915100098, -0.8861041069030762]), (-4.175919055938721, -2.0879595279693604, [-3.077146053314209, -1.0987730026245117]), (-3.8403568267822266, -1.9201784133911133, [-2.9036431312561035, -0.936713695526123]), (-3.8770618438720703, -1.9385309219360352, [-2.886923313140869, -0.9901385307312012]), (-3.491818904876709, -1.7459094524383545, [-2.497117042541504, -0.9947018623352051])]",116535552,openai-gpt
A thrush is a,bird.,thrush,bird,23,"[(-4.421193599700928, -2.210596799850464, [-3.0870251655578613, -1.3341684341430664]), (-4.657648086547852, -2.328824043273926, [-3.5341086387634277, -1.1235394477844238]), (-4.418084144592285, -2.2090420722961426, [-3.5438032150268555, -0.8742809295654297]), (-5.668583393096924, -2.834291696548462, [-4.590332984924316, -1.0782504081726074]), (-5.1360650062561035, -2.5680325031280518, [-3.6615071296691895, -1.474557876586914])]",116535552,openai-gpt
A falcon is a,bird.,falcon,bird,24,"[(-4.045032024383545, -2.0225160121917725, [-2.7724218368530273, -1.2726101875305176]), (-3.8307104110717773, -1.9153552055358887, [-2.5223331451416016, -1.3083772659301758]), (-3.0509138107299805, -1.5254569053649902, [-2.248056411743164, -0.8028573989868164]), (-3.583902359008789, -1.7919511795043945, [-2.482454776763916, -1.101447582244873]), (-8.303705215454102, -4.151852607727051, [-6.723667621612549, -1.5800371170043945])]",116535552,openai-gpt
A crow is a,bird.,crow,bird,25,"[(-3.2096729278564453, -1.6048364639282227, [-2.2454209327697754, -0.9642519950866699]), (-2.7105321884155273, -1.3552660942077637, [-1.8682241439819336, -0.8423080444335938]), (-2.609480381011963, -1.3047401905059814, [-1.7131767272949219, -0.896303653717041]), (-3.6352081298828125, -1.8176040649414062, [-2.57303524017334, -1.0621728897094727]), (-2.652130126953125, -1.3260650634765625, [-1.5146870613098145, -1.1374430656433105])]",116535552,openai-gpt
A hawk is a,bird.,hawk,bird,26,"[(-3.4044151306152344, -1.7022075653076172, [-2.489287853240967, -0.9151272773742676]), (-8.614973068237305, -4.307486534118652, [-7.524420261383057, -1.0905532836914062]), (-3.4579992294311523, -1.7289996147155762, [-2.3361501693725586, -1.1218490600585938]), (-3.8214035034179688, -1.9107017517089844, [-2.9807329177856445, -0.8406705856323242]), (-3.9310736656188965, -1.9655368328094482, [-2.7453503608703613, -1.1857233047485352])]",116535552,openai-gpt
A raven is a,bird.,raven,bird,27,"[(-4.039088726043701, -2.0195443630218506, [-2.892265796661377, -1.1468229293823242]), (-3.640491008758545, -1.8202455043792725, [-2.7559823989868164, -0.8845086097717285]), (-3.387798309326172, -1.693899154663086, [-2.272130012512207, -1.1156682968139648]), (-3.738448143005371, -1.8692240715026855, [-2.620906352996826, -1.117541790008545]), (-4.3984174728393555, -2.1992087364196777, [-3.3885955810546875, -1.009821891784668])]",116535552,openai-gpt
A goldfinch is a,bird.,goldfinch,bird,28,"[(-8.287145614624023, -4.143572807312012, [-7.1670989990234375, -1.1200461387634277]), (-6.91084098815918, -3.45542049407959, [-5.643192291259766, -1.267648696899414]), (-6.327036380767822, -3.163518190383911, [-4.853754997253418, -1.4732813835144043]), (-6.275412559509277, -3.1377062797546387, [-5.1847147941589355, -1.0906977653503418]), (-6.334805488586426, -3.167402744293213, [-5.2865166664123535, -1.0482888221740723])]",116535552,openai-gpt
A parrot is a,bird.,parrot,bird,29,"[(-3.7554192543029785, -1.8777096271514893, [-2.5352745056152344, -1.2201447486877441]), (-4.373920440673828, -2.186960220336914, [-3.508876323699951, -0.865044116973877]), (-5.524013042449951, -2.7620065212249756, [-4.412320137023926, -1.1116929054260254]), (-4.411890506744385, -2.2059452533721924, [-3.227898120880127, -1.1839923858642578]), (-4.883302688598633, -2.4416513442993164, [-3.6378302574157715, -1.2454724311828613])]",116535552,openai-gpt
A sandpiper is a,bird.,sandpiper,bird,30,"[(-8.420158386230469, -4.210079193115234, [-7.218173503875732, -1.2019848823547363]), (-8.79924488067627, -4.399622440338135, [-7.334591865539551, -1.4646530151367188]), (-6.206036567687988, -3.103018283843994, [-5.25947380065918, -0.9465627670288086]), (-7.892884731292725, -3.9464423656463623, [-6.679422378540039, -1.2134623527526855]), (-7.4752302169799805, -3.7376151084899902, [-6.219184398651123, -1.2560458183288574])]",116535552,openai-gpt
A pheasant is a,bird.,pheasant,bird,31,"[(-5.278717994689941, -2.6393589973449707, [-3.99273419380188, -1.2859835624694824]), (-4.7656941413879395, -2.3828470706939697, [-3.6351585388183594, -1.13053560256958]), (-5.261646270751953, -2.6308231353759766, [-4.203505039215088, -1.0581412315368652]), (-5.879622936248779, -2.9398114681243896, [-4.744579792022705, -1.1350431442260742]), (-5.449376583099365, -2.7246882915496826, [-3.9965882301330566, -1.4527883529663086])]",116535552,openai-gpt
A catbird is a,bird.,catbird,bird,32,"[(-3.6931891441345215, -1.8465945720672607, [-2.8122739791870117, -0.8809151649475098]), (-3.720569133758545, -1.8602845668792725, [-2.5962085723876953, -1.1243605613708496]), (-3.5945510864257812, -1.7972755432128906, [-2.685206890106201, -0.9093441963195801]), (-3.7626452445983887, -1.8813226222991943, [-2.8747758865356445, -0.8878693580627441]), (-3.666194438934326, -1.833097219467163, [-2.5895705223083496, -1.0766239166259766])]",116535552,openai-gpt
A crane is a,bird.,crane,bird,33,"[(-6.679411888122559, -3.3397059440612793, [-5.51627254486084, -1.1631393432617188]), (-6.8435797691345215, -3.4217898845672607, [-5.7424750328063965, -1.101104736328125]), (-7.6343512535095215, -3.8171756267547607, [-6.525097846984863, -1.1092534065246582]), (-6.965838432312012, -3.482919216156006, [-5.899125099182129, -1.0667133331298828]), (-6.415071964263916, -3.207535982131958, [-5.57891321182251, -0.8361587524414062])]",116535552,openai-gpt
