preamble,stimulus,item,category,rank,true,"score (sum, mean, [list)",params,model
It is true that a nylon is a,clothing.,nylon,clothing,31,1,"(-10.205148696899414, -5.102574348449707, [-10.11292839050293, -0.09222030639648438])",335174458,bert-large-uncased
It is false that a nylon is a,clothing.,nylon,clothing,31,-1,"(-9.886470794677734, -4.943235397338867, [-9.823005676269531, -0.06346511840820312])",335174458,bert-large-uncased
It is true that a cape is a,clothing.,cape,clothing,32,1,"(-13.861143112182617, -6.930571556091309, [-13.754594802856445, -0.10654830932617188])",335174458,bert-large-uncased
It is false that a cape is a,clothing.,cape,clothing,32,-1,"(-13.307938575744629, -6.6539692878723145, [-13.235505104064941, -0.0724334716796875])",335174458,bert-large-uncased
It is true that a boot is a,clothing.,boot,clothing,33,1,"(-11.525191307067871, -5.7625956535339355, [-11.38297176361084, -0.14221954345703125])",335174458,bert-large-uncased
It is false that a boot is a,clothing.,boot,clothing,33,-1,"(-11.410725593566895, -5.705362796783447, [-11.275803565979004, -0.13492202758789062])",335174458,bert-large-uncased
It is true that a sandal is a,clothing.,sandal,clothing,34,1,"(-10.627281188964844, -5.313640594482422, [-10.5181884765625, -0.10909271240234375])",335174458,bert-large-uncased
It is false that a sandal is a,clothing.,sandal,clothing,34,-1,"(-10.538073539733887, -5.269036769866943, [-10.45641040802002, -0.08166313171386719])",335174458,bert-large-uncased
It is true that a tie is a,clothing.,tie,clothing,35,1,"(-15.846673965454102, -7.923336982727051, [-15.756612777709961, -0.09006118774414062])",335174458,bert-large-uncased
It is false that a tie is a,clothing.,tie,clothing,35,-1,"(-15.45099925994873, -7.725499629974365, [-15.388188362121582, -0.06281089782714844])",335174458,bert-large-uncased
It is true that a girdle is a,clothing.,girdle,clothing,36,1,"(-8.95136547088623, -4.475682735443115, [-8.781050682067871, -0.17031478881835938])",335174458,bert-large-uncased
It is false that a girdle is a,clothing.,girdle,clothing,36,-1,"(-9.244684219360352, -4.622342109680176, [-9.07491683959961, -0.1697673797607422])",335174458,bert-large-uncased
It is true that a belt is a,clothing.,belt,clothing,37,1,"(-9.478036880493164, -4.739018440246582, [-9.399496078491211, -0.07854080200195312])",335174458,bert-large-uncased
It is false that a belt is a,clothing.,belt,clothing,37,-1,"(-9.97516918182373, -4.987584590911865, [-9.903904914855957, -0.07126426696777344])",335174458,bert-large-uncased
It is true that a scarf is a,clothing.,scarf,clothing,38,1,"(-8.91222858428955, -4.456114292144775, [-8.826632499694824, -0.08559608459472656])",335174458,bert-large-uncased
It is false that a scarf is a,clothing.,scarf,clothing,38,-1,"(-8.608461380004883, -4.304230690002441, [-8.551795959472656, -0.05666542053222656])",335174458,bert-large-uncased
It is true that a mitten is a,clothing.,mitten,clothing,39,1,"(-9.596783638000488, -4.798391819000244, [-9.438836097717285, -0.15794754028320312])",335174458,bert-large-uncased
It is false that a mitten is a,clothing.,mitten,clothing,39,-1,"(-9.627519607543945, -4.813759803771973, [-9.501201629638672, -0.12631797790527344])",335174458,bert-large-uncased
It is true that a slipper is a,clothing.,slipper,clothing,40,1,"(-9.649818420410156, -4.824909210205078, [-9.530656814575195, -0.11916160583496094])",335174458,bert-large-uncased
It is false that a slipper is a,clothing.,slipper,clothing,40,-1,"(-9.623827934265137, -4.811913967132568, [-9.499516487121582, -0.12431144714355469])",335174458,bert-large-uncased
It is true that a hat is a,clothing.,hat,clothing,41,1,"(-9.764932632446289, -4.8824663162231445, [-9.655647277832031, -0.10928535461425781])",335174458,bert-large-uncased
It is false that a hat is a,clothing.,hat,clothing,41,-1,"(-9.69741153717041, -4.848705768585205, [-9.602734565734863, -0.09467697143554688])",335174458,bert-large-uncased
It is true that an overshoe is a,clothing.,overshoe,clothing,42,1,"(-13.18199348449707, -6.590996742248535, [-13.027931213378906, -0.15406227111816406])",335174458,bert-large-uncased
It is false that an overshoe is a,clothing.,overshoe,clothing,42,-1,"(-12.97269344329834, -6.48634672164917, [-12.842820167541504, -0.12987327575683594])",335174458,bert-large-uncased
It is true that a glove is a,clothing.,glove,clothing,43,1,"(-9.997333526611328, -4.998666763305664, [-9.871038436889648, -0.1262950897216797])",335174458,bert-large-uncased
It is false that a glove is a,clothing.,glove,clothing,43,-1,"(-9.572480201721191, -4.786240100860596, [-9.437945365905762, -0.1345348358154297])",335174458,bert-large-uncased
It is true that an apron is a,clothing.,apron,clothing,44,1,"(-7.478692054748535, -3.7393460273742676, [-7.391461372375488, -0.08723068237304688])",335174458,bert-large-uncased
It is false that an apron is a,clothing.,apron,clothing,44,-1,"(-7.509366989135742, -3.754683494567871, [-7.42279052734375, -0.08657646179199219])",335174458,bert-large-uncased
It is true that an earmuff is a,clothing.,earmuff,clothing,45,1,"(-10.811258316040039, -5.4056291580200195, [-10.688339233398438, -0.12291908264160156])",335174458,bert-large-uncased
It is false that an earmuff is a,clothing.,earmuff,clothing,45,-1,"(-10.776427268981934, -5.388213634490967, [-10.675028800964355, -0.10139846801757812])",335174458,bert-large-uncased
It is true that a handkerchief is a,clothing.,handkerchief,clothing,46,1,"(-9.239227294921875, -4.6196136474609375, [-9.117273330688477, -0.12195396423339844])",335174458,bert-large-uncased
It is false that a handkerchief is a,clothing.,handkerchief,clothing,46,-1,"(-9.25232219696045, -4.626161098480225, [-9.145697593688965, -0.10662460327148438])",335174458,bert-large-uncased
It is true that a purse is a,clothing.,purse,clothing,47,1,"(-9.343070983886719, -4.671535491943359, [-9.249364852905273, -0.09370613098144531])",335174458,bert-large-uncased
It is false that a purse is a,clothing.,purse,clothing,47,-1,"(-9.556648254394531, -4.778324127197266, [-9.456703186035156, -0.099945068359375])",335174458,bert-large-uncased
It is true that a hairband is a,clothing.,hairband,clothing,48,1,"(-9.820728302001953, -4.910364151000977, [-9.740497589111328, -0.080230712890625])",335174458,bert-large-uncased
It is false that a hairband is a,clothing.,hairband,clothing,48,-1,"(-9.567033767700195, -4.783516883850098, [-9.505853652954102, -0.06118011474609375])",335174458,bert-large-uncased
It is true that a ring is a,clothing.,ring,clothing,49,1,"(-15.411030769348145, -7.705515384674072, [-15.285422325134277, -0.1256084442138672])",335174458,bert-large-uncased
It is false that a ring is a,clothing.,ring,clothing,49,-1,"(-15.214034080505371, -7.6070170402526855, [-15.127732276916504, -0.08630180358886719])",335174458,bert-large-uncased
It is true that an earring is a,clothing.,earring,clothing,50,1,"(-10.953155517578125, -5.4765777587890625, [-10.845403671264648, -0.10775184631347656])",335174458,bert-large-uncased
It is false that an earring is a,clothing.,earring,clothing,50,-1,"(-10.70690631866455, -5.353453159332275, [-10.620230674743652, -0.08667564392089844])",335174458,bert-large-uncased
It is true that a watch is a,clothing.,watch,clothing,51,1,"(-11.441466331481934, -5.720733165740967, [-11.326172828674316, -0.11529350280761719])",335174458,bert-large-uncased
It is false that a watch is a,clothing.,watch,clothing,51,-1,"(-11.205476760864258, -5.602738380432129, [-11.114042282104492, -0.09143447875976562])",335174458,bert-large-uncased
It is true that a cuff link is a,clothing.,cuff link,clothing,52,1,"(-11.109993934631348, -5.554996967315674, [-11.030341148376465, -0.07965278625488281])",335174458,bert-large-uncased
It is false that a cuff link is a,clothing.,cuff link,clothing,52,-1,"(-11.092262268066406, -5.546131134033203, [-11.034038543701172, -0.058223724365234375])",335174458,bert-large-uncased
It is true that a necklace is a,clothing.,necklace,clothing,53,1,"(-9.514144897460938, -4.757072448730469, [-9.4293212890625, -0.0848236083984375])",335174458,bert-large-uncased
It is false that a necklace is a,clothing.,necklace,clothing,53,-1,"(-9.347472190856934, -4.673736095428467, [-9.296095848083496, -0.0513763427734375])",335174458,bert-large-uncased
It is true that a bracelet is a,clothing.,bracelet,clothing,54,1,"(-10.601750373840332, -5.300875186920166, [-10.498028755187988, -0.10372161865234375])",335174458,bert-large-uncased
It is false that a bracelet is a,clothing.,bracelet,clothing,54,-1,"(-9.807758331298828, -4.903879165649414, [-9.747514724731445, -0.06024360656738281])",335174458,bert-large-uncased
It is true that a cane is a,clothing.,cane,clothing,55,1,"(-12.376205444335938, -6.188102722167969, [-12.218473434448242, -0.1577320098876953])",335174458,bert-large-uncased
It is false that a cane is a,clothing.,cane,clothing,55,-1,"(-11.986948013305664, -5.993474006652832, [-11.846794128417969, -0.1401538848876953])",335174458,bert-large-uncased
It is true that orange is a,fruit.,orange,fruit,1,1,"(-4.310122489929199, -2.1550612449645996, [-4.181601524353027, -0.12852096557617188])",335174458,bert-large-uncased
It is false that orange is a,fruit.,orange,fruit,1,-1,"(-4.15492057800293, -2.077460289001465, [-4.069950103759766, -0.08497047424316406])",335174458,bert-large-uncased
It is true that apple is a,fruit.,apple,fruit,2,1,"(-3.9082493782043457, -1.9541246891021729, [-3.7981553077697754, -0.11009407043457031])",335174458,bert-large-uncased
It is false that apple is a,fruit.,apple,fruit,2,-1,"(-5.050419330596924, -2.525209665298462, [-4.972750186920166, -0.07766914367675781])",335174458,bert-large-uncased
It is true that banana is a,fruit.,banana,fruit,3,1,"(-3.197319984436035, -1.5986599922180176, [-3.1167383193969727, -0.0805816650390625])",335174458,bert-large-uncased
It is false that banana is a,fruit.,banana,fruit,3,-1,"(-4.447054386138916, -2.223527193069458, [-4.3894429206848145, -0.05761146545410156])",335174458,bert-large-uncased
It is true that peach is a,fruit.,peach,fruit,4,1,"(-10.061532974243164, -5.030766487121582, [-9.921335220336914, -0.14019775390625])",335174458,bert-large-uncased
It is false that peach is a,fruit.,peach,fruit,4,-1,"(-9.364315032958984, -4.682157516479492, [-9.269643783569336, -0.09467124938964844])",335174458,bert-large-uncased
It is true that pear is a,fruit.,pear,fruit,5,1,"(-2.237839698791504, -1.118919849395752, [-2.1081647872924805, -0.12967491149902344])",335174458,bert-large-uncased
It is false that pear is a,fruit.,pear,fruit,5,-1,"(-2.4844675064086914, -1.2422337532043457, [-2.3977041244506836, -0.08676338195800781])",335174458,bert-large-uncased
It is true that apricot is a,fruit.,apricot,fruit,6,1,"(-2.75180721282959, -1.375903606414795, [-2.6621274948120117, -0.08967971801757812])",335174458,bert-large-uncased
It is false that apricot is a,fruit.,apricot,fruit,6,-1,"(-2.6984901428222656, -1.3492450714111328, [-2.6421337127685547, -0.05635643005371094])",335174458,bert-large-uncased
It is true that tangerine is a,fruit.,tangerine,fruit,7,1,"(-3.740527629852295, -1.8702638149261475, [-3.626674175262451, -0.11385345458984375])",335174458,bert-large-uncased
It is false that tangerine is a,fruit.,tangerine,fruit,7,-1,"(-3.738920211791992, -1.869460105895996, [-3.6689453125, -0.06997489929199219])",335174458,bert-large-uncased
It is true that plum is a,fruit.,plum,fruit,8,1,"(-6.888883590698242, -3.444441795349121, [-6.782115936279297, -0.10676765441894531])",335174458,bert-large-uncased
It is false that plum is a,fruit.,plum,fruit,8,-1,"(-6.742347240447998, -3.371173620223999, [-6.666976451873779, -0.07537078857421875])",335174458,bert-large-uncased
It is true that grape is a,fruit.,grape,fruit,9,1,"(-4.306447505950928, -2.153223752975464, [-4.156278133392334, -0.15016937255859375])",335174458,bert-large-uncased
It is false that grape is a,fruit.,grape,fruit,9,-1,"(-5.64582633972168, -2.82291316986084, [-5.548187255859375, -0.09763908386230469])",335174458,bert-large-uncased
It is true that nectarine is a,fruit.,nectarine,fruit,10,1,"(-5.367210388183594, -2.683605194091797, [-5.291557312011719, -0.075653076171875])",335174458,bert-large-uncased
It is false that nectarine is a,fruit.,nectarine,fruit,10,-1,"(-5.747296333312988, -2.873648166656494, [-5.68581485748291, -0.061481475830078125])",335174458,bert-large-uncased
It is true that strawberry is a,fruit.,strawberry,fruit,11,1,"(-4.404378890991211, -2.2021894454956055, [-4.25651741027832, -0.14786148071289062])",335174458,bert-large-uncased
It is false that strawberry is a,fruit.,strawberry,fruit,11,-1,"(-5.725605010986328, -2.862802505493164, [-5.640251159667969, -0.08535385131835938])",335174458,bert-large-uncased
It is true that grapefruit is a,fruit.,grapefruit,fruit,12,1,"(-2.5014638900756836, -1.2507319450378418, [-2.37880802154541, -0.12265586853027344])",335174458,bert-large-uncased
It is false that grapefruit is a,fruit.,grapefruit,fruit,12,-1,"(-2.3161840438842773, -1.1580920219421387, [-2.255887031555176, -0.06029701232910156])",335174458,bert-large-uncased
It is true that berry is a,fruit.,berry,fruit,13,1,"(-10.081247329711914, -5.040623664855957, [-9.977458953857422, -0.10378837585449219])",335174458,bert-large-uncased
It is false that berry is a,fruit.,berry,fruit,13,-1,"(-10.140619277954102, -5.070309638977051, [-10.078733444213867, -0.061885833740234375])",335174458,bert-large-uncased
It is true that cherry is a,fruit.,cherry,fruit,14,1,"(-9.88779067993164, -4.94389533996582, [-9.781757354736328, -0.1060333251953125])",335174458,bert-large-uncased
It is false that cherry is a,fruit.,cherry,fruit,14,-1,"(-9.673346519470215, -4.836673259735107, [-9.609539985656738, -0.06380653381347656])",335174458,bert-large-uncased
It is true that pineapple is a,fruit.,pineapple,fruit,15,1,"(-2.059720039367676, -1.029860019683838, [-1.9678163528442383, -0.0919036865234375])",335174458,bert-large-uncased
It is false that pineapple is a,fruit.,pineapple,fruit,15,-1,"(-2.0599966049194336, -1.0299983024597168, [-2.006869316101074, -0.053127288818359375])",335174458,bert-large-uncased
It is true that blackberry is a,fruit.,blackberry,fruit,16,1,"(-7.716984748840332, -3.858492374420166, [-7.616763114929199, -0.10022163391113281])",335174458,bert-large-uncased
It is false that blackberry is a,fruit.,blackberry,fruit,16,-1,"(-7.409473896026611, -3.7047369480133057, [-7.353569507598877, -0.055904388427734375])",335174458,bert-large-uncased
It is true that melon is a,fruit.,melon,fruit,17,1,"(-2.967914581298828, -1.483957290649414, [-2.8790130615234375, -0.08890151977539062])",335174458,bert-large-uncased
It is false that melon is a,fruit.,melon,fruit,17,-1,"(-3.1609721183776855, -1.5804860591888428, [-3.1054396629333496, -0.05553245544433594])",335174458,bert-large-uncased
It is true that blueberry is a,fruit.,blueberry,fruit,18,1,"(-4.100205421447754, -2.050102710723877, [-4.022000312805176, -0.07820510864257812])",335174458,bert-large-uncased
It is false that blueberry is a,fruit.,blueberry,fruit,18,-1,"(-4.550467014312744, -2.275233507156372, [-4.506392002105713, -0.04407501220703125])",335174458,bert-large-uncased
It is true that raspberry is a,fruit.,raspberry,fruit,19,1,"(-3.4327783584594727, -1.7163891792297363, [-3.3522825241088867, -0.08049583435058594])",335174458,bert-large-uncased
